club_id,season,transfer_spending
1268,2013,100000.0
1268,2016,200000.0
1268,2017,0.0
1268,2018,0.0
1268,2019,0.0
1268,2020,0.0
1268,2021,0.0
1268,2022,0.0
1269,2014,0.0
1269,2015,0.0
1269,2016,0.0
1269,2017,0.0
1269,2018,2640000.0
1269,2019,750000.0
1269,2020,0.0
1269,2021,75000.0
1269,2022,0.0
1270,2013,0.0
1270,2016,0.0
1270,2017,0.0
1270,2018,0.0
1270,2019,0.0
1270,2020,0.0
1270,2021,0.0
1274,2014,0.0
1274,2019,0.0
1274,2020,0.0
1274,2021,0.0
1277,2015,0.0
1277,2017,0.0
1277,2019,0.0
1277,2020,0.0
1283,2017,0.0
1283,2018,0.0
1283,2019,0.0
1283,2020,0.0
1283,2021,0.0
1283,2022,0.0
1286,2014,0.0
1286,2015,0.0
1286,2018,0.0
1286,2019,0.0
1286,2021,0.0
1286,2022,0.0
1290,2013,0.0
1290,2014,0.0
1290,2016,0.0
1290,2018,0.0
1290,2019,400000.0
1290,2022,0.0
1292,2017,0.0
1292,2018,0.0
1293,2019,0.0
1293,2020,120000.0
1293,2021,0.0
1293,2022,320000.0
1301,2013,0.0
1301,2015,0.0
1301,2016,0.0
1301,2017,0.0
1301,2018,0.0
1301,2019,0.0
1301,2020,0.0
1301,2021,0.0
1301,2022,0.0
1302,2015,0.0
1302,2017,0.0
1302,2018,0.0
1302,2019,0.0
1302,2020,0.0
1302,2021,0.0
1302,2022,0.0
1304,2013,0.0
1304,2014,0.0
1304,2015,200000.0
1304,2016,0.0
1304,2017,700000.0
1304,2018,400000.0
1304,2019,0.0
1304,2020,0.0
1304,2021,200000.0
1304,2022,400000.0
1306,2014,0.0
1306,2022,0.0
1307,2014,0.0
1307,2015,0.0
1307,2016,0.0
1307,2018,0.0
1307,2021,0.0
1320,2019,9500000.0
1320,2020,2850000.0
1320,2021,0.0
1321,2013,0.0
1321,2019,0.0
1321,2020,0.0
1322,2015,0.0
1322,2018,0.0
1322,2019,0.0
1322,2020,0.0
1322,2022,0.0
1377,2013,0.0
1377,2021,0.0
1377,2022,0.0
1385,2013,0.0
1385,2014,0.0
1385,2015,0.0
1385,2021,0.0
1385,2022,0.0
1386,2019,0.0
1386,2020,0.0
1386,2021,550000.0
1386,2022,300000.0
1387,2015,0.0
1387,2016,0.0
1387,2017,0.0
1387,2018,0.0
1387,2022,0.0
1388,2015,0.0
1388,2020,0.0
1388,2021,0.0
1388,2022,0.0
1390,2013,500000.0
1390,2014,1600000.0
1390,2015,0.0
1390,2016,0.0
1390,2017,21200000.0
1390,2018,7775000.0
1390,2019,31800000.0
1390,2020,29380000.0
1390,2021,12825000.0
1390,2022,6090000.0
1391,2015,0.0
1391,2016,0.0
1391,2019,0.0
1391,2020,0.0
1391,2022,0.0
1402,2018,0.0
1402,2019,0.0
1402,2020,0.0
1402,2021,0.0
1402,2022,0.0
1403,2014,4150000.0
1403,2018,0.0
1403,2021,0.0
1408,2020,0.0
1408,2022,0.0
1412,2016,0.0
1414,2018,1000000.0
1414,2019,0.0
1414,2020,0.0
1414,2021,0.0
1415,2014,0.0
1415,2015,0.0
1415,2016,0.0
1416,2015,0.0
1416,2016,0.0
1416,2017,1000000.0
1416,2018,4000000.0
1416,2019,12650000.0
1416,2020,0.0
1416,2021,0.0
1416,2022,4300000.0
1418,2016,0.0
1418,2018,0.0
1418,2020,0.0
1420,2014,0.0
1420,2015,0.0
1420,2016,2400000.0
1420,2017,5400000.0
1420,2018,1600000.0
1420,2019,1500000.0
1420,2020,11000000.0
1420,2021,1370000.0
1420,2022,3700000.0
1421,2013,600000.0
1421,2015,900000.0
1421,2016,0.0
1421,2017,0.0
1421,2018,11500000.0
1421,2019,17700000.0
1421,2020,6700000.0
1421,2021,16000000.0
1421,2022,19900000.0
1423,2014,0.0
1423,2015,0.0
1423,2016,0.0
1423,2017,0.0
1423,2018,0.0
1423,2019,0.0
1423,2020,0.0
1423,2021,0.0
1423,2022,0.0
1426,2013,0.0
1426,2015,0.0
1426,2016,0.0
1426,2017,0.0
1426,2018,0.0
1426,2019,0.0
1426,2020,450000.0
1426,2021,0.0
1426,2022,0.0
1429,2013,500000.0
1429,2014,0.0
1429,2015,0.0
1429,2016,0.0
1429,2017,0.0
1429,2018,0.0
1429,2019,0.0
1429,2020,0.0
1429,2021,0.0
1434,2013,0.0
1434,2014,0.0
1434,2017,20000.0
1434,2018,0.0
1434,2019,0.0
1434,2020,0.0
1434,2021,0.0
1434,2022,0.0
1435,2013,0.0
1435,2014,0.0
1435,2016,0.0
1435,2018,0.0
1435,2019,0.0
1435,2020,0.0
1435,2021,0.0
1435,2022,370000.0
1436,2013,0.0
1436,2014,0.0
1436,2015,0.0
1436,2017,0.0
1436,2020,0.0
1443,2019,250000.0
1443,2021,0.0
1444,2014,2845000.0
1444,2015,0.0
1444,2016,2350000.0
1444,2017,0.0
1444,2018,1150000.0
1444,2019,2250000.0
1444,2020,0.0
1444,2021,0.0
1444,2022,0.0
1455,2013,0.0
1455,2014,0.0
1455,2015,0.0
1455,2016,0.0
1455,2017,0.0
1455,2018,0.0
1455,2019,0.0
1455,2020,0.0
1455,2021,0.0
1455,2022,0.0
1461,2016,0.0
1461,2019,0.0
1461,2021,0.0
1462,2017,700000.0
1462,2018,5300000.0
1462,2019,0.0
1462,2020,0.0
1462,2022,1000000.0
1463,2013,0.0
1463,2014,0.0
1463,2016,0.0
1463,2019,700000.0
1463,2021,0.0
1464,2013,0.0
1464,2016,0.0
1464,2017,0.0
1464,2019,0.0
1464,2020,0.0
1464,2021,0.0
1465,2013,0.0
1465,2014,0.0
1465,2015,0.0
1465,2016,180000.0
1465,2017,0.0
1465,2018,0.0
1465,2019,0.0
1465,2020,600000.0
1465,2021,0.0
1465,2022,1150000.0
1467,2015,0.0
1467,2016,475000.0
1467,2017,171000.0
1467,2018,0.0
1467,2019,0.0
1467,2020,726000.0
1467,2021,4000000.0
1467,2022,113000.0
1468,2018,0.0
1468,2021,0.0
1496,2019,0.0
1496,2021,0.0
1496,2022,0.0
1506,2013,0.0
1506,2015,0.0
1506,2016,300000.0
1508,2013,0.0
1508,2016,0.0
1508,2019,0.0
1508,2020,0.0
1508,2021,0.0
1515,2019,0.0
1515,2020,0.0
1515,2021,0.0
1519,2013,0.0
1519,2014,534000.0
1519,2015,0.0
1519,2017,0.0
1519,2018,0.0
1519,2019,0.0
1519,2020,0.0
1519,2021,119000.0
1519,2022,355000.0
1521,2018,0.0
1521,2021,0.0
1530,2021,0.0
1531,2013,600000.0
1531,2014,0.0
1531,2015,0.0
1531,2016,0.0
1531,2017,0.0
1531,2018,4150000.0
1531,2019,0.0
1531,2020,500000.0
1531,2021,4200000.0
1531,2022,7000000.0
1532,2013,0.0
1532,2014,0.0
1532,2015,0.0
1532,2016,0.0
1532,2017,0.0
1532,2018,0.0
1532,2019,2180000.0
1532,2020,0.0
1532,2021,0.0
1532,2022,0.0
1533,2013,0.0
1533,2014,0.0
1533,2015,3000000.0
1533,2016,3200000.0
1533,2017,9100000.0
1533,2018,0.0
1533,2019,9000000.0
1533,2020,0.0
1533,2021,0.0
1533,2022,0.0
1536,2013,0.0
1536,2017,0.0
1536,2019,0.0
1536,2020,0.0
1536,2021,0.0
1536,2022,0.0
1557,2019,200000.0
1557,2020,0.0
1562,2019,0.0
1562,2020,0.0
1622,2021,0.0
1622,2022,0.0
1627,2013,350000.0
1627,2014,500000.0
1627,2015,0.0
1627,2016,0.0
1627,2017,0.0
1627,2021,0.0
1693,2015,0.0
1693,2016,0.0
1693,2017,0.0
1693,2018,0.0
1693,2019,0.0
1693,2020,0.0
1693,2021,0.0
1701,2018,0.0
1701,2019,0.0
1701,2020,0.0
1701,2021,0.0
1701,2022,0.0
1712,2016,0.0
1712,2017,0.0
1751,2013,0.0
1751,2015,0.0
1753,2016,0.0
1755,2017,0.0
1755,2018,0.0
1755,2020,0.0
1755,2021,0.0
1755,2022,0.0
1771,2022,0.0
1775,2014,0.0
1775,2015,0.0
1775,2016,0.0
1775,2018,1200000.0
1775,2019,0.0
1775,2021,0.0
1775,2022,0.0
1777,2015,0.0
1777,2020,0.0
1777,2022,0.0
1785,2013,0.0
1785,2016,0.0
1785,2019,0.0
1785,2020,0.0
1799,2017,180000.0
1799,2018,0.0
1804,2021,0.0
1804,2022,5600000.0
1806,2020,0.0
1826,2015,0.0
1826,2017,0.0
1829,2022,0.0
1837,2013,0.0
1837,2014,0.0
1837,2016,0.0
1837,2017,0.0
1837,2019,0.0
1837,2020,0.0
1837,2022,0.0
1842,2014,0.0
1842,2016,0.0
1842,2018,0.0
1842,2019,0.0
1876,2014,0.0
1876,2017,0.0
1881,2016,0.0
1881,2022,0.0
1894,2015,0.0
1894,2016,0.0
1894,2018,0.0
1894,2019,0.0
1894,2020,0.0
1894,2021,0.0
1894,2022,0.0
1897,2018,0.0
1910,2013,0.0
1910,2014,0.0
1910,2015,0.0
1918,2015,0.0
1918,2017,0.0
1918,2020,0.0
1918,2022,0.0
1978,2015,0.0
1978,2016,0.0
1986,2022,0.0
1992,2018,0.0
1992,2021,0.0
2029,2015,0.0
2029,2018,0.0
2029,2019,670000.0
2029,2020,600000.0
2029,2021,150000.0
2029,2022,70000.0
2035,2013,0.0
2035,2014,0.0
2035,2016,0.0
2035,2019,0.0
2035,2020,0.0
2035,2021,0.0
2036,2015,0.0
2036,2016,350000.0
2036,2017,500000.0
2036,2018,0.0
2036,2019,4500000.0
2036,2020,1550000.0
2036,2021,3500000.0
2036,2022,1750000.0
2038,2018,0.0
2038,2019,0.0
2049,2020,50000.0
2050,2014,0.0
2050,2015,0.0
2063,2013,0.0
2063,2014,0.0
2063,2018,2930000.0
2063,2021,0.0
2063,2022,284000.0
2067,2015,0.0
2067,2016,0.0
2067,2019,0.0
2068,2014,40000.0
2073,2020,0.0
2079,2013,0.0
2079,2015,0.0
2079,2016,0.0
2079,2019,0.0
2079,2020,0.0
2079,2022,0.0
2118,2017,25000.0
2118,2018,0.0
2118,2020,0.0
2125,2015,0.0
2125,2016,0.0
2125,2017,0.0
2125,2020,0.0
2137,2020,0.0
2150,2022,1090000.0
2154,2014,0.0
2154,2019,0.0
2154,2020,0.0
2156,2015,0.0
2156,2017,0.0
2156,2018,0.0
2156,2020,0.0
2156,2021,0.0
2156,2022,0.0
2157,2016,0.0
2209,2014,0.0
2239,2013,0.0
2239,2014,0.0
2239,2015,0.0
2239,2016,0.0
2239,2017,0.0
2239,2018,0.0
2239,2019,400000.0
2239,2020,800000.0
2239,2021,0.0
2239,2022,12800000.0
2241,2018,0.0
2241,2019,0.0
2241,2022,0.0
2250,2015,0.0
2250,2016,0.0
2250,2017,0.0
2253,2021,0.0
2253,2022,0.0
2254,2018,0.0
2259,2014,0.0
2259,2016,0.0
2259,2017,0.0
2259,2018,0.0
2262,2014,0.0
2262,2015,0.0
2262,2016,0.0
2262,2017,0.0
2262,2019,0.0
2262,2020,0.0
2262,2022,0.0
2275,2020,0.0
2282,2013,125000.0
2282,2014,1465000.0
2282,2015,11600000.0
2282,2016,7000000.0
2282,2017,10900000.0
2282,2018,11800000.0
2282,2019,27610000.0
2282,2020,4000000.0
2282,2021,52230000.0
2282,2022,46650000.0
2283,2017,0.0
2283,2021,0.0
2288,2013,5800000.0
2288,2014,15990000.0
2288,2015,350000.0
2288,2016,13900000.0
2288,2017,22800000.0
2288,2018,3750000.0
2288,2019,550000.0
2288,2020,1168000.0
2288,2021,5345000.0
2288,2022,465000.0
2292,2015,0.0
2292,2016,0.0
2292,2017,0.0
2292,2018,0.0
2293,2013,0.0
2293,2014,0.0
2293,2015,1605000.0
2293,2016,685000.0
2293,2017,550000.0
2293,2018,500000.0
2293,2019,1800000.0
2293,2020,575000.0
2293,2021,1373000.0
2293,2022,1195000.0
2294,2016,0.0
2294,2018,0.0
2294,2021,0.0
2296,2013,0.0
2296,2015,0.0
2296,2016,0.0
2296,2017,0.0
2296,2018,0.0
2296,2019,0.0
2296,2022,0.0
2300,2014,75000.0
2300,2016,0.0
2300,2017,0.0
2300,2018,0.0
2300,2019,125000.0
2300,2021,0.0
2303,2018,150000.0
2311,2015,0.0
2311,2017,0.0
2311,2021,115000.0
2311,2022,245000.0
2319,2021,0.0
2321,2015,0.0
2321,2017,0.0
2321,2018,0.0
2321,2019,0.0
2321,2021,0.0
2321,2022,0.0
2330,2015,0.0
2331,2013,0.0
2331,2014,0.0
2331,2015,0.0
2331,2016,100000.0
2331,2017,450000.0
2331,2018,0.0
2331,2019,0.0
2331,2020,0.0
2350,2017,765000.0
2350,2019,0.0
2350,2020,0.0
2350,2021,310000.0
2352,2016,0.0
2352,2021,0.0
2352,2022,0.0
2362,2015,0.0
2362,2016,0.0
2362,2019,0.0
2362,2020,80000.0
2362,2022,0.0
2374,2013,0.0
2374,2016,0.0
2374,2017,0.0
2374,2018,0.0
2374,2019,20000.0
2375,2018,0.0
2375,2019,0.0
2375,2020,0.0
2375,2021,700000.0
2376,2016,0.0
2378,2016,0.0
2381,2014,0.0
2381,2015,0.0
2381,2016,225000.0
2381,2017,86000.0
2381,2018,0.0
2381,2019,0.0
2381,2020,0.0
2381,2021,0.0
2381,2022,1150000.0
2389,2021,0.0
2389,2022,0.0
2394,2017,0.0
2394,2021,0.0
2395,2018,0.0
2395,2022,0.0
2402,2015,0.0
2402,2017,0.0
2402,2018,725000.0
2402,2020,0.0
2402,2021,0.0
2402,2022,0.0
2403,2017,0.0
2403,2018,0.0
2403,2019,0.0
2403,2020,0.0
2403,2022,0.0
2407,2018,14500000.0
2407,2019,13400000.0
2407,2021,0.0
2410,2013,3600000.0
2410,2014,635000.0
2410,2015,0.0
2410,2016,0.0
2410,2017,500000.0
2410,2018,7200000.0
2410,2019,25030000.0
2410,2020,23500000.0
2410,2021,170000.0
2410,2022,9300000.0
2413,2013,0.0
2413,2014,0.0
2413,2016,0.0
2413,2017,0.0
2414,2013,0.0
2414,2014,0.0
2414,2015,0.0
2414,2016,0.0
2414,2017,0.0
2414,2018,400000.0
2414,2019,0.0
2414,2020,40000.0
2414,2021,0.0
2414,2022,100000.0
2417,2017,0.0
2417,2018,0.0
2417,2019,0.0
2417,2020,0.0
2417,2021,0.0
2417,2022,0.0
2419,2014,0.0
2419,2015,0.0
2419,2018,0.0
2420,2013,0.0
2420,2014,0.0
2420,2015,0.0
2420,2016,500000.0
2420,2017,2000000.0
2420,2018,1200000.0
2420,2019,950000.0
2420,2020,2025000.0
2420,2021,1200000.0
2420,2022,6480000.0
2421,2014,0.0
2423,2016,0.0
2423,2017,0.0
2423,2018,0.0
2423,2019,0.0
2423,2020,0.0
2423,2021,500000.0
2423,2022,1500000.0
2424,2013,0.0
2424,2014,0.0
2424,2015,0.0
2424,2017,0.0
2424,2018,0.0
2424,2019,0.0
2424,2020,0.0
2424,2021,2100000.0
2424,2022,2150000.0
2425,2013,0.0
2425,2014,0.0
2425,2015,0.0
2425,2016,0.0
2425,2017,800000.0
2425,2018,0.0
2425,2019,1000000.0
2425,2020,0.0
2425,2021,0.0
2425,2022,1800000.0
2431,2020,0.0
2431,2021,0.0
2431,2022,0.0
2432,2018,0.0
2432,2020,0.0
2432,2021,0.0
2432,2022,0.0
2433,2020,0.0
2433,2021,1150000.0
2434,2016,0.0
2434,2017,0.0
2434,2022,0.0
2436,2013,0.0
2436,2018,0.0
2439,2015,0.0
2439,2016,700000.0
2440,2015,0.0
2440,2016,0.0
2440,2019,0.0
2440,2020,0.0
2440,2021,364000.0
2440,2022,500000.0
2441,2013,0.0
2441,2014,1000000.0
2441,2015,0.0
2441,2016,900000.0
2441,2017,500000.0
2441,2018,700000.0
2441,2019,2100000.0
2441,2020,8950000.0
2441,2021,3310000.0
2441,2022,5800000.0
2444,2013,0.0
2444,2018,0.0
2444,2019,0.0
2444,2020,0.0
2446,2018,0.0
2446,2020,0.0
2446,2021,0.0
2448,2013,0.0
2448,2015,0.0
2448,2016,200000.0
2448,2017,1750000.0
2448,2018,0.0
2448,2019,4000000.0
2448,2020,0.0
2448,2021,0.0
2448,2022,0.0
2451,2013,0.0
2451,2015,0.0
2451,2016,0.0
2451,2017,0.0
2451,2018,0.0
2451,2019,0.0
2451,2020,0.0
2451,2021,0.0
2451,2022,0.0
2454,2013,0.0
2454,2014,0.0
2454,2015,0.0
2454,2016,0.0
2454,2017,0.0
2454,2018,0.0
2454,2019,0.0
2454,2020,0.0
2454,2021,0.0
2454,2022,0.0
2455,2015,0.0
2455,2016,0.0
2455,2017,0.0
2455,2018,0.0
2455,2020,0.0
2455,2021,0.0
2455,2022,0.0
2457,2018,0.0
2457,2019,0.0
2457,2020,0.0
2457,2021,50000.0
2457,2022,0.0
2459,2015,0.0
2462,2014,0.0
2462,2015,2380000.0
2462,2016,0.0
2462,2017,180000.0
2462,2018,0.0
2462,2019,1000000.0
2462,2020,0.0
2462,2022,0.0
2463,2017,0.0
2463,2019,0.0
2463,2022,0.0
2464,2013,1500000.0
2464,2014,5025000.0
2464,2015,0.0
2464,2016,0.0
2464,2017,6000000.0
2464,2018,9700000.0
2464,2019,5550000.0
2464,2020,0.0
2464,2021,2500000.0
2464,2022,5000000.0
2470,2013,0.0
2470,2015,200000.0
2470,2016,1000000.0
2470,2017,0.0
2470,2018,0.0
2470,2019,310000.0
2470,2020,500000.0
2470,2022,0.0
2477,2013,0.0
2477,2014,25000.0
2477,2016,0.0
2477,2017,0.0
2477,2018,2000000.0
2477,2019,100000.0
2481,2015,0.0
2481,2017,40000.0
2481,2018,0.0
2481,2020,0.0
2481,2021,0.0
2481,2022,350000.0
2486,2017,0.0
2491,2013,0.0
2491,2018,0.0
2491,2022,0.0
2497,2016,0.0
2497,2018,0.0
2497,2019,0.0
2497,2020,0.0
2497,2021,0.0
2497,2022,0.0
2502,2018,0.0
2502,2020,0.0
2502,2022,0.0
2503,2014,0.0
2503,2015,0.0
2503,2016,0.0
2503,2017,0.0
2503,2018,400000.0
2503,2019,0.0
2503,2020,500000.0
2503,2021,7900000.0
2503,2022,5750000.0
2510,2016,0.0
2510,2017,0.0
2517,2018,0.0
2517,2019,0.0
2517,2020,150000.0
2517,2021,0.0
2521,2020,0.0
2521,2021,0.0
2521,2022,0.0
2524,2020,0.0
2524,2021,2850000.0
2524,2022,800000.0
2531,2017,0.0
2531,2020,0.0
2531,2021,160000.0
2531,2022,0.0
2538,2014,0.0
2538,2017,0.0
2553,2013,0.0
2553,2014,0.0
2553,2015,0.0
2553,2016,0.0
2553,2017,0.0
2553,2018,0.0
2553,2019,0.0
2553,2020,0.0
2553,2021,0.0
2553,2022,0.0
2557,2016,0.0
2557,2017,0.0
2566,2013,0.0
2572,2020,0.0
2572,2021,0.0
2573,2014,0.0
2573,2015,0.0
2573,2020,0.0
2573,2021,0.0
2575,2014,0.0
2575,2016,0.0
2575,2019,0.0
2575,2020,0.0
2575,2021,0.0
2576,2018,0.0
2577,2013,0.0
2577,2014,0.0
2577,2015,0.0
2577,2016,0.0
2577,2019,0.0
2577,2021,0.0
2577,2022,0.0
2578,2013,0.0
2578,2014,0.0
2578,2015,0.0
2578,2016,0.0
2578,2017,0.0
2578,2018,0.0
2578,2019,0.0
2578,2020,0.0
2578,2021,123000.0
2578,2022,0.0
2580,2013,0.0
2580,2018,0.0
2581,2014,0.0
2581,2018,0.0
2581,2019,0.0
2581,2020,0.0
2581,2022,0.0
2582,2022,0.0
2589,2017,0.0
2589,2020,0.0
2598,2014,0.0
2598,2019,0.0
2598,2022,0.0
2613,2020,0.0
2618,2019,0.0
2619,2014,0.0
2619,2015,0.0
2619,2018,0.0
2619,2020,0.0
2619,2021,0.0
2619,2022,0.0
2639,2014,0.0
2639,2019,0.0
2639,2021,0.0
2646,2015,0.0
2646,2020,0.0
2646,2021,0.0
2646,2022,0.0
2655,2013,0.0
2655,2014,0.0
2655,2015,0.0
2655,2016,0.0
2655,2019,80000.0
2655,2020,400000.0
2655,2021,0.0
2655,2022,0.0
2662,2018,0.0
2662,2019,0.0
2662,2020,0.0
2662,2021,0.0
2663,2016,0.0
2670,2018,0.0
2670,2019,0.0
2671,2013,0.0
2671,2014,0.0
2671,2015,0.0
2671,2016,0.0
2671,2017,0.0
2671,2018,0.0
2671,2019,0.0
2671,2020,0.0
2671,2021,0.0
2671,2022,0.0
2672,2013,0.0
2672,2015,0.0
2672,2016,0.0
2672,2017,0.0
2672,2018,0.0
2672,2019,0.0
2672,2020,0.0
2672,2021,0.0
2672,2022,0.0
2677,2013,0.0
2677,2014,0.0
2677,2016,0.0
2687,2015,0.0
2687,2016,0.0
2687,2017,0.0
2687,2018,0.0
2687,2019,250000.0
2687,2020,5700000.0
2687,2021,2000000.0
2687,2022,11500000.0
2692,2014,0.0
2692,2015,0.0
2692,2018,0.0
2696,2014,0.0
2696,2015,0.0
2696,2016,0.0
2696,2017,416000.0
2696,2018,350000.0
2696,2019,650000.0
2696,2020,2470000.0
2696,2021,2297000.0
2696,2022,7404000.0
2697,2017,0.0
2698,2013,0.0
2698,2014,0.0
2698,2015,2100000.0
2698,2016,150000.0
2698,2017,400000.0
2698,2018,0.0
2698,2019,14850000.0
2698,2020,5000000.0
2698,2021,17923000.0
2698,2022,710000.0
2700,2013,24500000.0
2700,2014,0.0
2700,2015,250000.0
2700,2016,0.0
2700,2017,0.0
2700,2018,0.0
2703,2019,0.0
2705,2017,0.0
2712,2014,0.0
2712,2015,0.0
2712,2016,0.0
2712,2017,0.0
2712,2018,0.0
2712,2019,0.0
2712,2020,0.0
2712,2021,0.0
2712,2022,0.0
2714,2022,0.0
2715,2014,0.0
2715,2015,0.0
2715,2016,0.0
2715,2018,0.0
2715,2020,0.0
2715,2021,0.0
2715,2022,0.0
2719,2018,0.0
2719,2021,0.0
2719,2022,0.0
2720,2016,0.0
2721,2019,0.0
2721,2021,0.0
2722,2013,0.0
2722,2015,0.0
2722,2016,0.0
2722,2017,225000.0
2722,2018,1500000.0
2722,2019,18000000.0
2722,2020,16500000.0
2722,2021,4500000.0
2722,2022,130000.0
2726,2013,0.0
2727,2013,0.0
2727,2015,0.0
2727,2016,0.0
2727,2017,0.0
2727,2018,500000.0
2727,2019,0.0
2727,2020,3200000.0
2727,2021,400000.0
2727,2022,2850000.0
2734,2016,0.0
2737,2014,0.0
2737,2015,0.0
2737,2019,0.0
2740,2015,0.0
2740,2016,0.0
2740,2017,0.0
2740,2018,0.0
2740,2019,0.0
2740,2020,0.0
2740,2021,0.0
2740,2022,620000.0
2741,2015,0.0
2741,2016,0.0
2741,2017,0.0
2741,2018,0.0
2741,2019,0.0
2741,2020,100000.0
2741,2021,35000.0
2741,2022,245000.0
2750,2013,0.0
2751,2018,0.0
2758,2022,0.0
2759,2013,0.0
2759,2014,0.0
2759,2015,0.0
2759,2017,0.0
2759,2018,45000.0
2759,2019,0.0
2759,2020,0.0
2759,2021,0.0
2759,2022,91000.0
2760,2014,0.0
2760,2015,0.0
2760,2016,0.0
2760,2017,0.0
2760,2019,0.0
2760,2020,0.0
2760,2021,0.0
2760,2022,0.0
2761,2015,0.0
2761,2016,0.0
2761,2017,0.0
2761,2018,0.0
2761,2019,0.0
2761,2021,0.0
2778,2013,0.0
2778,2014,500000.0
2778,2015,500000.0
2778,2016,0.0
2778,2017,0.0
2778,2019,950000.0
2778,2020,0.0
2778,2021,750000.0
2778,2022,2080000.0
2781,2022,0.0
2783,2013,0.0
2783,2014,0.0
2784,2013,0.0
2784,2015,0.0
2784,2016,0.0
2784,2017,2000000.0
2784,2018,475000.0
2784,2019,0.0
2784,2020,0.0
2784,2021,910000.0
2784,2022,70000.0
2790,2015,350000.0
2790,2016,0.0
2790,2017,0.0
2790,2018,410000.0
2790,2019,0.0
2790,2020,0.0
2790,2021,1200000.0
2790,2022,742000.0
2793,2013,0.0
2793,2015,0.0
2793,2016,0.0
2793,2018,0.0
2793,2019,0.0
2793,2020,0.0
2793,2021,0.0
2793,2022,0.0
2794,2018,0.0
2794,2019,0.0
2794,2022,0.0
2795,2013,0.0
2795,2014,0.0
2795,2015,0.0
2795,2016,0.0
2795,2018,0.0
2795,2019,0.0
2795,2020,0.0
2795,2021,0.0
2795,2022,0.0
2796,2017,0.0
2796,2019,0.0
2796,2020,0.0
2796,2022,0.0
2797,2019,0.0
2797,2021,0.0
2801,2015,0.0
2801,2017,0.0
2801,2021,0.0
2802,2013,0.0
2802,2014,0.0
2802,2018,0.0
2802,2019,0.0
2802,2020,0.0
2802,2021,0.0
2802,2022,0.0
2804,2013,0.0
2804,2014,0.0
2804,2016,0.0
2804,2020,0.0
2804,2021,0.0
2804,2022,0.0
2805,2013,0.0
2805,2014,0.0
2805,2015,0.0
2805,2017,0.0
2805,2018,0.0
2805,2020,0.0
2805,2021,0.0
2805,2022,0.0
2814,2014,0.0
2814,2017,0.0
2814,2018,0.0
2814,2019,0.0
2814,2020,0.0
2814,2021,0.0
2814,2022,0.0
2817,2018,0.0
2817,2019,0.0
2817,2021,0.0
2817,2022,350000.0
2821,2019,0.0
2824,2013,5000.0
2824,2015,270000.0
2824,2016,0.0
2824,2017,5514000.0
2824,2019,70000.0
2827,2020,0.0
2832,2015,35000.0
2832,2016,0.0
2832,2017,0.0
2832,2018,0.0
2832,2019,1000000.0
2832,2020,0.0
2832,2021,1055000.0
2832,2022,1009000.0
2843,2015,0.0
2843,2016,0.0
2844,2015,0.0
2844,2016,350000.0
2844,2017,500000.0
2844,2018,200000.0
2844,2019,2600000.0
2844,2022,0.0
2855,2014,0.0
2855,2015,0.0
2855,2021,0.0
2861,2013,0.0
2861,2015,0.0
2861,2016,2500000.0
2861,2018,300000.0
2861,2019,500000.0
2861,2020,1000000.0
2861,2021,6250000.0
2861,2022,0.0
2862,2015,320000.0
2862,2016,0.0
2862,2018,0.0
2862,2019,0.0
2863,2018,0.0
2863,2019,0.0
2863,2021,0.0
2863,2022,300000.0
2865,2013,0.0
2865,2014,0.0
2865,2015,20000.0
2865,2017,0.0
2865,2018,0.0
2865,2019,0.0
2865,2020,0.0
2865,2021,0.0
2865,2022,0.0
2867,2013,0.0
2867,2014,0.0
2867,2015,0.0
2867,2017,0.0
2868,2013,0.0
2871,2020,0.0
2890,2014,0.0
2891,2017,0.0
2919,2018,0.0
2919,2019,0.0
2919,2020,20010000.0
2919,2021,2800000.0
2919,2022,34020000.0
2921,2013,2250000.0
2921,2014,0.0
2921,2015,0.0
2921,2016,7000000.0
2921,2017,3500000.0
2921,2018,4800000.0
2921,2019,0.0
2921,2020,500000.0
2921,2021,750000.0
2921,2022,384000.0
2923,2018,0.0
2923,2019,0.0
2923,2020,0.0
2923,2021,0.0
2925,2016,0.0
2925,2017,0.0
2925,2018,0.0
2925,2019,0.0
2925,2020,0.0
2925,2021,0.0
2929,2017,0.0
2936,2019,0.0
2944,2014,272000.0
2944,2015,350000.0
2944,2016,500000.0
2944,2017,0.0
2944,2018,194000.0
2944,2021,0.0
2961,2021,0.0
2961,2022,0.0
2962,2022,0.0
2963,2013,0.0
2963,2014,0.0
2963,2015,0.0
2963,2016,358000.0
2963,2017,570000.0
2963,2018,0.0
2963,2019,0.0
2963,2020,0.0
2963,2021,0.0
2963,2022,0.0
2964,2013,0.0
2964,2014,300000.0
2964,2015,0.0
2964,2016,0.0
2964,2017,0.0
2964,2018,0.0
2964,2019,0.0
2964,2021,0.0
2967,2019,0.0
2969,2013,0.0
2969,2014,0.0
2969,2015,0.0
2969,2016,250000.0
2969,2017,1500000.0
2969,2018,7200000.0
2969,2019,2665000.0
2969,2020,4400000.0
2969,2022,0.0
2972,2014,0.0
2972,2016,0.0
2972,2017,0.0
2972,2018,0.0
2972,2019,0.0
2972,2021,0.0
2972,2022,0.0
2974,2022,0.0
2976,2018,0.0
2976,2019,2000000.0
2976,2020,0.0
2976,2022,0.0
